Bifidobacterium,Butyricimonas,Odoribacter,Paraprevotella,Bacteroides,Parabacteroides,Prevotella,unkwon1,unkwon2,unkwon3,Clostridium,unkwon4,unkwon5,Ruminococcus,Anaerostipes,Blautia,Coprococcus,Dorea,Lachnospira,Roseburia,unkwon6,unkwon7,unkwon8,unkwon9,Faecalibacterium,Oscillospira,Ruminococcus.1,Dialister,unkwon10,unkwon11,unkwon12,Sutterella,Escherichia,Klebsiella,Haemophilus,Akkermansia,Tags
0,1.68E-05,3.35E-05,6.71E-05,0.000251543,8.38E-05,0.000754628,3.35E-05,0,6.71E-05,1.68E-05,1.68E-05,6.71E-05,0,0,1.68E-05,0.000134156,6.71E-05,0,0,0,5.03E-05,0,0,0.000134156,0,1.68E-05,1.68E-05,1.68E-05,8.38E-05,0,1.68E-05,0,0.000100617,6.71E-05,0.000150926,1.00E+00
0,1.68E-05,0.000100617,8.38E-05,0.00035216,0.000117387,0.001173866,0.000134156,0,6.71E-05,0,1.68E-05,0.000134156,1.68E-05,1.68E-05,1.68E-05,0.000150926,8.38E-05,3.35E-05,5.03E-05,0,6.71E-05,0,0,0.000201234,0,3.35E-05,0,5.03E-05,5.03E-05,0,1.68E-05,0,0.000201234,0.000134156,0.000234773,1.00E+00
0,3.35E-05,5.03E-05,3.35E-05,0.000670781,0.000218004,0.001106788,6.71E-05,0,6.71E-05,0,0,8.38E-05,5.03E-05,5.03E-05,0,0.000218004,0.000218004,3.35E-05,0,1.68E-05,8.38E-05,0,0,0.00033539,0,5.03E-05,0,6.71E-05,1.68E-05,0,0,1.68E-05,0.000201234,0.000117387,0.000268312,1.00E+00
0,0,1.68E-05,5.03E-05,0.00033539,1.68E-05,0.000888785,0.000117387,0,6.71E-05,0,5.03E-05,0.000150926,5.03E-05,0,1.68E-05,0.000184465,0.000117387,1.68E-05,6.71E-05,0,6.71E-05,0,0,0.000167695,0,5.03E-05,0,1.68E-05,0.000100617,0,0,0,0.000117387,0.000167695,0.000285082,1.00E+00
1.68E-05,0,5.03E-05,0.000134156,0.000570164,0.000150926,0.00103971,6.71E-05,0,6.71E-05,0,1.68E-05,0.000100617,1.68E-05,1.68E-05,1.68E-05,0.000184465,0.000134156,1.68E-05,5.03E-05,3.35E-05,6.71E-05,0,1.68E-05,0.000134156,0,3.35E-05,0,6.71E-05,3.35E-05,0,8.38E-05,0,0.000251543,0.000167695,0.00035216,1.00E+00
0,0,5.03E-05,0.000117387,0.00035216,0.000134156,0.001157097,0.000100617,0,6.71E-05,1.68E-05,0,5.03E-05,1.68E-05,3.35E-05,0,0.000251543,8.38E-05,1.68E-05,3.35E-05,3.35E-05,0.000117387,0,0,0.000318621,0,3.35E-05,0,8.38E-05,5.03E-05,0,1.68E-05,3.35E-05,0.000268312,0.000117387,0.000234773,1.00E+00
0,0,3.35E-05,0.000150926,0.000603703,0.000234773,0.001442179,0.000150926,1.68E-05,6.71E-05,0,1.68E-05,0.000201234,0.000100617,0,1.68E-05,0.000251543,3.35E-05,1.68E-05,1.68E-05,1.68E-05,8.38E-05,1.68E-05,0,0.000318621,0,1.68E-05,1.68E-05,0.000100617,0.000134156,0,3.35E-05,1.68E-05,0.000201234,0.000150926,0.000201234,1.00E+00
0,0,0.000100617,3.35E-05,0.000402468,0.000150926,0.00103971,6.71E-05,0,6.71E-05,0,0,0.000100617,3.35E-05,0,1.68E-05,0.000100617,0.000134156,0,1.68E-05,3.35E-05,5.03E-05,5.03E-05,0,0.000167695,0,1.68E-05,1.68E-05,8.38E-05,3.35E-05,1.68E-05,0,1.68E-05,0.000117387,6.71E-05,0.000234773,1.00E+00
0,3.35E-05,8.38E-05,3.35E-05,0.000318621,0.000134156,0.000754628,5.03E-05,1.68E-05,6.71E-05,0,0,6.71E-05,0,1.68E-05,1.68E-05,0.000134156,0.000100617,1.68E-05,1.68E-05,1.68E-05,3.35E-05,3.35E-05,0,0.000251543,0,3.35E-05,0,6.71E-05,6.71E-05,0,5.03E-05,0,5.03E-05,3.35E-05,0.000234773,1.00E+00
0,0,6.71E-05,1.68E-05,0.00035216,0.000150926,0.001006171,3.35E-05,0,6.71E-05,0,0,0.000150926,1.68E-05,0,0,0.000167695,1.68E-05,5.03E-05,1.68E-05,1.68E-05,8.38E-05,0,0,0.000218004,0,5.03E-05,0,0.000117387,6.71E-05,0,0,3.35E-05,0.000184465,0.000117387,0.000167695,1.00E+00
0,5.03E-05,1.68E-05,6.71E-05,0.000301851,0.000134156,0.000603703,5.03E-05,0,6.71E-05,0,0,6.71E-05,0,0,0,8.38E-05,8.38E-05,0,0,1.68E-05,6.71E-05,0,0,8.38E-05,0,3.35E-05,1.68E-05,1.68E-05,1.68E-05,0,0,0,8.38E-05,3.35E-05,0.000201234,1.00E+00
0,6.71E-05,8.38E-05,0,0.001676952,0,0,0.000721089,5.03E-05,6.71E-05,1.68E-05,0.000100617,1.68E-05,3.35E-05,0,5.03E-05,0,0.00033539,0,0.000251543,5.03E-05,0.000503086,1.68E-05,1.68E-05,8.38E-05,0,0.000184465,6.71E-05,0,0,6.71E-05,0,6.71E-05,0.000301851,0,3.35E-05,2.00E+00
1.68E-05,3.35E-05,0.000100617,0,0.001911725,0,0,0.00068755,3.35E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,1.68E-05,0,0.000436008,0,0.000150926,6.71E-05,0.000436008,1.68E-05,1.68E-05,0.000117387,0,0.000218004,0,0,3.35E-05,8.38E-05,0,0.000134156,0.000184465,0,0,2.00E+00
3.35E-05,0,5.03E-05,0,0.001526026,0,0,0.000670781,3.35E-05,6.71E-05,0,3.35E-05,0,3.35E-05,0,0,0,0.000201234,0,0.000117387,0.000100617,0.000402468,0,1.68E-05,6.71E-05,0,0.000150926,0,0,1.68E-05,3.35E-05,0,0.000100617,0.000201234,0,0,2.00E+00
1.68E-05,3.35E-05,5.03E-05,0,0.001157097,0,0,0.000385699,3.35E-05,6.71E-05,0,8.38E-05,3.35E-05,0,0,0,1.68E-05,0.000201234,0,0.000117387,1.68E-05,0.000402468,0,1.68E-05,6.71E-05,0,0.000100617,5.03E-05,0,0,5.03E-05,1.68E-05,6.71E-05,0.000117387,0,1.68E-05,2.00E+00
0,1.68E-05,6.71E-05,0,0.000989402,0,0,0.000436008,0,6.71E-05,0,5.03E-05,0,0,0,0,0,0.000150926,0,0.000184465,1.68E-05,0.000268312,1.68E-05,0,6.71E-05,0,6.71E-05,0,0,1.68E-05,0,0,0.000117387,0.000184465,0,1.68E-05,2.00E+00
3.35E-05,5.03E-05,0.000100617,0,0.001693721,0,0,0.000737859,1.68E-05,6.71E-05,1.68E-05,6.71E-05,0,0,0,0,0,0.000201234,0,3.35E-05,5.03E-05,0.000654011,1.68E-05,3.35E-05,0.000100617,0,0.000218004,0,0,8.38E-05,5.03E-05,6.71E-05,0.000134156,0.000285082,0,3.35E-05,2.00E+00
1.68E-05,5.03E-05,0.000150926,0,0.001878186,0,0,0.000888785,0,6.71E-05,0,3.35E-05,0,3.35E-05,0,1.68E-05,0,0.000285082,0,0.000100617,8.38E-05,0.000503086,3.35E-05,1.68E-05,3.35E-05,0,0.000234773,1.68E-05,0,1.68E-05,5.03E-05,0,0.000100617,0.000285082,0,0,2.00E+00
0,1.68E-05,3.35E-05,0,0.00070432,0,0,0.000234773,1.68E-05,6.71E-05,0,1.68E-05,0,1.68E-05,0,0,0,0.000184465,0,1.68E-05,3.35E-05,0.000234773,0,1.68E-05,1.68E-05,0,5.03E-05,0,0,0,3.35E-05,0,3.35E-05,0.000167695,0,0,2.00E+00
0,3.35E-05,8.38E-05,0,0.000721089,0,0,0.000301851,5.03E-05,6.71E-05,0,0,0,0,0,0,0,0.000117387,0,3.35E-05,1.68E-05,0.000201234,1.68E-05,0,3.35E-05,0,5.03E-05,1.68E-05,0,3.35E-05,3.35E-05,1.68E-05,6.71E-05,0.000134156,0,0,2.00E+00
5.03E-05,1.68E-05,5.03E-05,0,0.001576335,0,0,0.000536625,5.03E-05,6.71E-05,0,6.71E-05,0,1.68E-05,0,0,1.68E-05,0.000419238,0,0.000167695,5.03E-05,0.000385699,0,1.68E-05,3.35E-05,0,0.000134156,1.68E-05,0,1.68E-05,1.68E-05,1.68E-05,6.71E-05,0.000234773,0,0,2.00E+00
5.03E-05,3.35E-05,0.000100617,0,0.001626643,0,0,0.000721089,0.000100617,6.71E-05,0,8.38E-05,0,1.68E-05,0,0,0,0.000285082,0,0.000134156,3.35E-05,0.000368929,3.35E-05,1.68E-05,3.35E-05,0,0.000184465,1.68E-05,0,3.35E-05,5.03E-05,1.68E-05,0.000167695,0.00033539,0,0,2.00E+00
3.35E-05,5.03E-05,0.000100617,0,0.001106788,0,0,0.000402468,1.68E-05,6.71E-05,0,6.71E-05,0,1.68E-05,0,3.35E-05,0,0.000184465,0,6.71E-05,1.68E-05,0.000318621,0,0,3.35E-05,0,0.000117387,1.68E-05,0,3.35E-05,1.68E-05,3.35E-05,3.35E-05,0.000167695,0,0,2.00E+00
0,3.35E-05,0.000100617,0,0.001425409,0,0,0.000419238,5.03E-05,6.71E-05,0,5.03E-05,1.68E-05,1.68E-05,0,3.35E-05,0,0.000251543,0,0.000117387,1.68E-05,0.000251543,1.68E-05,0,5.03E-05,0,0.000150926,0,0,6.71E-05,3.35E-05,1.68E-05,0.000201234,0.00035216,0,3.35E-05,2.00E+00
0,1.68E-05,1.68E-05,0,0.001207405,0,0,0.000670781,5.03E-05,6.71E-05,0,3.35E-05,0,5.03E-05,0,5.03E-05,0,0.000268312,0,0.000184465,0.000100617,0.000368929,1.68E-05,1.68E-05,0.000201234,0,0.000218004,0,0,1.68E-05,5.03E-05,0,0.000100617,0.000201234,0,0,2.00E+00
1.68E-05,0,1.68E-05,0,0.000939093,0,0,0.00035216,8.38E-05,6.71E-05,1.68E-05,6.71E-05,0,0,0,0,0,0.000201234,0,0.000117387,0,0.000218004,0,1.68E-05,0,0,8.38E-05,0,0,1.68E-05,1.68E-05,1.68E-05,8.38E-05,6.71E-05,0,0,2.00E+00
0,1.68E-05,6.71E-05,0,0.001308023,0,0,0.000503086,3.35E-05,6.71E-05,0,3.35E-05,0,0,0,1.68E-05,1.68E-05,0.000285082,0,0.000134156,5.03E-05,0.000452777,1.68E-05,0,5.03E-05,0,0.000150926,0,0,0,0,0,6.71E-05,0.000218004,0,0,2.00E+00
0,5.03E-05,6.71E-05,0,0.000955863,0,0,0.000553394,5.03E-05,6.71E-05,1.68E-05,0.000117387,1.68E-05,1.68E-05,0,1.68E-05,0,0.000134156,0,0.000100617,1.68E-05,0.00033539,1.68E-05,0,0.000150926,0,0.000100617,0,0,1.68E-05,0,0,0.000134156,5.03E-05,0,0,2.00E+00
0,3.35E-05,0,0,0.000771398,0,0,0.000368929,1.68E-05,6.71E-05,1.68E-05,3.35E-05,0,0,0,0,0,0.000201234,0,0,1.68E-05,0.000117387,0,1.68E-05,3.35E-05,0,0.000134156,0,0,0,0,1.68E-05,8.38E-05,0.000134156,0,0,2.00E+00
0,5.03E-05,5.03E-05,0,0.001022941,0,0,0.000368929,0,6.71E-05,0,5.03E-05,0,0,0,0,0,0.000117387,0,0.000167695,6.71E-05,0.00033539,5.03E-05,1.68E-05,6.71E-05,0,0.000100617,3.35E-05,0,1.68E-05,5.03E-05,0,3.35E-05,0.000268312,0,0,2.00E+00
1.68E-05,1.68E-05,8.38E-05,0,0.001157097,0,0,0.000620472,3.35E-05,6.71E-05,0,6.71E-05,0,5.03E-05,0,0,0,0.000301851,0,0.000150926,6.71E-05,0.000251543,1.68E-05,0,6.71E-05,0,0.000100617,0,0,1.68E-05,5.03E-05,0,0.000134156,0.000167695,0,0,2.00E+00
0,0,0,0,0.000637242,0,0,0.00033539,0,6.71E-05,0,1.68E-05,0,1.68E-05,0,0,0,0.000167695,0,0.000117387,0,0.000419238,0,0,3.35E-05,0,0.000117387,3.35E-05,0,0,0,0,1.68E-05,0.000218004,0,0,2.00E+00
0,0,1.68E-05,0,0.000821706,0,0,0.00033539,3.35E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,0,1.68E-05,0.000117387,0,3.35E-05,3.35E-05,0.000234773,1.68E-05,1.68E-05,5.03E-05,0,1.68E-05,1.68E-05,1.68E-05,1.68E-05,1.68E-05,0,6.71E-05,0.000134156,0,1.68E-05,2.00E+00
1.68E-05,3.35E-05,8.38E-05,0,0.001777569,0,1.68E-05,0.000771398,5.03E-05,6.71E-05,0,0.000100617,1.68E-05,0,0,1.68E-05,0,0.000318621,0,0.000134156,6.71E-05,0.000553394,0,0,8.38E-05,0,0.000268312,3.35E-05,0,0,1.68E-05,0,0.000134156,0.000251543,0,1.68E-05,2.00E+00
1.68E-05,5.03E-05,3.35E-05,0,0.001475718,0,0,0.00068755,0,6.71E-05,0,3.35E-05,1.68E-05,0,0,1.68E-05,0,0.000251543,0,0.000184465,6.71E-05,0.000368929,3.35E-05,1.68E-05,0.000117387,0,0.000117387,3.35E-05,0,1.68E-05,3.35E-05,0,8.38E-05,0.000218004,0,0,2.00E+00
1.68E-05,1.68E-05,5.03E-05,0,0.002029112,0,0,0.000737859,3.35E-05,6.71E-05,0,1.68E-05,0,5.03E-05,0,1.68E-05,0,0.000301851,0,0.000134156,3.35E-05,0.000570164,1.68E-05,3.35E-05,5.03E-05,0,0.000234773,1.68E-05,1.68E-05,8.38E-05,6.71E-05,1.68E-05,8.38E-05,0.000201234,0,1.68E-05,2.00E+00
5.03E-05,3.35E-05,0.000100617,0,0.001475718,0,0,0.000721089,1.68E-05,6.71E-05,1.68E-05,0.000100617,0,0,0,0,1.68E-05,0.000436008,0,0.000268312,5.03E-05,0.000503086,0,0,0.000134156,0,0.000285082,0,0,5.03E-05,0.000100617,0,0.000184465,0.000201234,0,1.68E-05,2.00E+00
0,1.68E-05,6.71E-05,0,0.001240944,0,0,0.000486316,3.35E-05,6.71E-05,0,5.03E-05,0,1.68E-05,0,3.35E-05,0,0.000201234,0,0.000318621,1.68E-05,0.000368929,0,0,3.35E-05,0,0.000150926,0,0,0,0,1.68E-05,5.03E-05,0.000301851,0,1.68E-05,2.00E+00
3.35E-05,1.68E-05,6.71E-05,0,0.001240944,0,0,0.000553394,5.03E-05,6.71E-05,0,6.71E-05,0,3.35E-05,0,5.03E-05,0,0.000201234,0,8.38E-05,8.38E-05,0.000536625,1.68E-05,0,3.35E-05,0,0.000218004,0,1.68E-05,0,1.68E-05,0,0.000117387,0.000285082,0,1.68E-05,2.00E+00
0,5.03E-05,6.71E-05,0,0.000922324,0,0,0.000536625,1.68E-05,6.71E-05,0,5.03E-05,0,0,0,0,0,0.000201234,0,0.000167695,3.35E-05,0.000218004,0,1.68E-05,3.35E-05,0,0.000150926,0,0,3.35E-05,5.03E-05,0,3.35E-05,0.000218004,0,1.68E-05,2.00E+00
0,1.68E-05,3.35E-05,0,0.001173866,0,0,0.000503086,1.68E-05,6.71E-05,0,3.35E-05,1.68E-05,0,0,1.68E-05,0,0.000167695,0,0.000167695,1.68E-05,0.000503086,0,0,0.000117387,0,0.000184465,3.35E-05,0,1.68E-05,1.68E-05,1.68E-05,0.000150926,0.000218004,0,0,2.00E+00
1.68E-05,3.35E-05,0.000117387,0,0.001157097,0,0,0.000452777,6.71E-05,6.71E-05,1.68E-05,0,1.68E-05,0,0,1.68E-05,0,0.000134156,0,8.38E-05,3.35E-05,0.000301851,1.68E-05,0,6.71E-05,0,0.000117387,1.68E-05,0,1.68E-05,5.03E-05,0,0.000167695,0.000167695,0,1.68E-05,2.00E+00
0,1.68E-05,6.71E-05,0,0.00070432,0,0,0.000251543,0,6.71E-05,0,3.35E-05,1.68E-05,5.03E-05,0,1.68E-05,0,0.000201234,0,6.71E-05,0,0.000385699,0,0,1.68E-05,0,5.03E-05,0,0,1.68E-05,1.68E-05,0,1.68E-05,0.000150926,0,0,2.00E+00
0,0,1.68E-05,0,0.000637242,0,0,0.000234773,1.68E-05,6.71E-05,1.68E-05,0,1.68E-05,0,0,1.68E-05,0,0.000150926,0,5.03E-05,3.35E-05,0.000234773,0,0,3.35E-05,0,0.000100617,0,0,0,3.35E-05,0,1.68E-05,8.38E-05,0,0,2.00E+00
0,1.68E-05,5.03E-05,0,0.000838476,0,0,0.000452777,1.68E-05,6.71E-05,0,3.35E-05,0,0,0,0,0,0.000218004,0,3.35E-05,1.68E-05,0.000251543,1.68E-05,3.35E-05,5.03E-05,0,0.000167695,0,0,1.68E-05,0.000117387,0,6.71E-05,0.000100617,0,3.35E-05,2.00E+00
0,3.35E-05,3.35E-05,0,0.001358331,0,0,0.000838476,3.35E-05,6.71E-05,0,6.71E-05,3.35E-05,3.35E-05,0,1.68E-05,0,0.000201234,0,0.000201234,1.68E-05,0.000469547,0,3.35E-05,8.38E-05,0,0.000150926,0,0,1.68E-05,8.38E-05,1.68E-05,0.000100617,0.000268312,0,0,2.00E+00
1.68E-05,0,8.38E-05,0,0.001240944,0,0,0.000620472,3.35E-05,6.71E-05,0,5.03E-05,0,0,0,3.35E-05,0,0.000251543,0,0.000150926,6.71E-05,0.000486316,1.68E-05,6.71E-05,0.000100617,0,0.000234773,0,0,5.03E-05,8.38E-05,0,0.000100617,0.000251543,1.68E-05,1.68E-05,2.00E+00
3.35E-05,0,3.35E-05,0,0.001073249,0,0,0.000402468,1.68E-05,6.71E-05,0,6.71E-05,0,0,0,1.68E-05,0,0.000100617,0,0.000184465,3.35E-05,0.000553394,0,0,6.71E-05,0,0.000117387,0,0,1.68E-05,3.35E-05,0,8.38E-05,0.000268312,0,1.68E-05,2.00E+00
0,1.68E-05,1.68E-05,0,0.000737859,0,1.68E-05,0.000318621,3.35E-05,6.71E-05,0,5.03E-05,0,0,0,1.68E-05,0,6.71E-05,0,3.35E-05,0,0.000301851,1.68E-05,3.35E-05,3.35E-05,0,3.35E-05,1.68E-05,0,1.68E-05,3.35E-05,0,0.000134156,0.000117387,0,0,2.00E+00
3.35E-05,6.71E-05,3.35E-05,0,0.001509257,0,0,0.000654011,1.68E-05,6.71E-05,1.68E-05,8.38E-05,1.68E-05,5.03E-05,0,0,0,0.000218004,0,0.000117387,5.03E-05,0.000469547,1.68E-05,1.68E-05,5.03E-05,0,8.38E-05,0,0,3.35E-05,5.03E-05,0,0.000134156,0.000218004,0,0,2.00E+00
0,5.03E-05,3.35E-05,0,0.00103971,0,0,0.000469547,0,6.71E-05,0,3.35E-05,0,0,0,0,0,0.000134156,0,0.000134156,5.03E-05,0.000251543,0,0,1.68E-05,0,0.000100617,0,0,1.68E-05,5.03E-05,1.68E-05,0,0.000150926,0,0,2.00E+00
5.03E-05,3.35E-05,1.68E-05,0,0.001308023,0,0,0.000586933,5.03E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,1.68E-05,0,0.000184465,0,0.000134156,3.35E-05,0.000553394,1.68E-05,1.68E-05,5.03E-05,0,0.000117387,3.35E-05,0,1.68E-05,3.35E-05,3.35E-05,8.38E-05,0.000201234,0,0,2.00E+00
1.68E-05,0,6.71E-05,0,0.000721089,0,0,0.000234773,1.68E-05,6.71E-05,0,1.68E-05,1.68E-05,0,0,0,1.68E-05,0.000134156,0,0.000134156,1.68E-05,0.000184465,0,0,5.03E-05,0,0.000100617,0,0,3.35E-05,1.68E-05,0,5.03E-05,0.000167695,0,0,2.00E+00
0,0,3.35E-05,0,0.00103971,0,0,0.000486316,1.68E-05,6.71E-05,0,3.35E-05,1.68E-05,0,0,1.68E-05,0,0.000234773,0,8.38E-05,6.71E-05,0.000318621,3.35E-05,1.68E-05,0.000150926,0,0.000150926,0,0,3.35E-05,0,3.35E-05,3.35E-05,0.000251543,0,1.68E-05,2.00E+00
0,3.35E-05,5.03E-05,0,0.000754628,0,0,0.000234773,0,6.71E-05,0,3.35E-05,0,0,0,1.68E-05,0,0.000184465,0,5.03E-05,0,0.000184465,0,3.35E-05,0,0,0.000100617,1.68E-05,0,3.35E-05,3.35E-05,0,0.000117387,0.000117387,0,0,2.00E+00
0,0,5.03E-05,0,0.001073249,0,0,0.00033539,0,6.71E-05,0,3.35E-05,0,0,0,0,1.68E-05,0.000201234,0,8.38E-05,3.35E-05,0.000385699,0,1.68E-05,8.38E-05,0,0.000100617,3.35E-05,0,0,0,0,0.000100617,0.000201234,0,1.68E-05,2.00E+00
1.68E-05,3.35E-05,3.35E-05,0,0.000788167,0,0,0.000100617,1.68E-05,6.71E-05,0,1.68E-05,0,0,0,1.68E-05,0,0.000218004,0,3.35E-05,0,0.000318621,0,1.68E-05,0,0,0.000100617,0,0,0,5.03E-05,0,5.03E-05,6.71E-05,0,0,2.00E+00
3.35E-05,0,8.38E-05,0,0.001190636,0,0,0.000486316,6.71E-05,6.71E-05,1.68E-05,5.03E-05,0,1.68E-05,0,0,0,0.000201234,0,0.000134156,3.35E-05,0.000402468,1.68E-05,1.68E-05,3.35E-05,0,0.000117387,0,0,3.35E-05,6.71E-05,0,0.000134156,0.000218004,0,5.03E-05,2.00E+00
1.68E-05,0,1.68E-05,0,0.000838476,0,0,0.000385699,1.68E-05,6.71E-05,0,5.03E-05,0,0,0,1.68E-05,1.68E-05,0.000167695,0,6.71E-05,5.03E-05,0.000251543,1.68E-05,1.68E-05,0,0,1.68E-05,0,0,1.68E-05,1.68E-05,0,5.03E-05,8.38E-05,0,0,2.00E+00
3.35E-05,0,0,0,0.000855246,0,0,0.000251543,5.03E-05,6.71E-05,0,0,1.68E-05,0,0,1.68E-05,0,0.000100617,0,8.38E-05,0,0.000251543,0,0,6.71E-05,0,8.38E-05,0,0,0,5.03E-05,0,0.000100617,0.000117387,0,3.35E-05,2.00E+00
3.35E-05,1.68E-05,6.71E-05,0,0.000855246,0,0,0.00035216,1.68E-05,6.71E-05,0,1.68E-05,0,0,0,1.68E-05,0,0.000285082,0,0.000117387,3.35E-05,0.000268312,1.68E-05,0,8.38E-05,0,0.000218004,0,0,0,8.38E-05,0,1.68E-05,0.000100617,0,0,2.00E+00
0,0,6.71E-05,0,0.001006171,0,1.68E-05,0.000536625,1.68E-05,6.71E-05,1.68E-05,1.68E-05,3.35E-05,1.68E-05,0,3.35E-05,0,0.000301851,0,0.000150926,3.35E-05,0.000469547,1.68E-05,0,3.35E-05,0,0.000117387,0,0,1.68E-05,3.35E-05,0,0.000134156,0.000184465,0,0,2.00E+00
1.68E-05,3.35E-05,8.38E-05,0,0.001593104,0,0,0.00070432,1.68E-05,6.71E-05,1.68E-05,6.71E-05,1.68E-05,0,0,0,0,0.000301851,0,0.000201234,3.35E-05,0.000553394,0,1.68E-05,5.03E-05,0,0.000201234,0,0,0,8.38E-05,1.68E-05,0.000167695,0.000234773,0,0,2.00E+00
1.68E-05,1.68E-05,1.68E-05,0,0.000754628,0,0,0.00035216,0,6.71E-05,0,1.68E-05,1.68E-05,0,0,1.68E-05,0,0.000117387,0,8.38E-05,1.68E-05,0.000268312,0,0,5.03E-05,0,0.000100617,1.68E-05,0,0,3.35E-05,1.68E-05,0,0.000184465,0,0,2.00E+00
5.03E-05,3.35E-05,5.03E-05,0,0.001073249,0,0,0.000586933,5.03E-05,6.71E-05,0,0,1.68E-05,3.35E-05,0,0,0,0.000167695,0,0.000234773,1.68E-05,0.000234773,0,1.68E-05,5.03E-05,0,0.000134156,0,0,3.35E-05,0,0,0.000117387,0.000150926,0,0,2.00E+00
1.68E-05,5.03E-05,3.35E-05,0,0.001157097,0,0,0.000452777,3.35E-05,6.71E-05,1.68E-05,3.35E-05,0,0,0,3.35E-05,0,0.000184465,0,0.000201234,5.03E-05,0.000368929,6.71E-05,1.68E-05,0.000100617,0,6.71E-05,1.68E-05,0,1.68E-05,5.03E-05,1.68E-05,0.000100617,0.000201234,0,1.68E-05,2.00E+00
0,3.35E-05,0.000100617,0,0.001257714,0,0,0.000486316,0,6.71E-05,0,1.68E-05,1.68E-05,3.35E-05,0,0,0,0.000251543,0,0.000167695,1.68E-05,0.000586933,0,0,0.000100617,0,0.000117387,0,0,1.68E-05,0,0,6.71E-05,0.000285082,0,0,2.00E+00
1.68E-05,3.35E-05,0.000117387,0,0.001106788,0,0,0.000586933,3.35E-05,6.71E-05,0,5.03E-05,0,1.68E-05,0,0,0,0.000285082,0,0.000201234,6.71E-05,0.000452777,1.68E-05,0,5.03E-05,0,8.38E-05,0,0,1.68E-05,5.03E-05,1.68E-05,0.000150926,0.000201234,0,0,2.00E+00
1.68E-05,6.71E-05,8.38E-05,0,0.001526026,0,0,0.000754628,6.71E-05,6.71E-05,3.35E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,0.000402468,0,0.000167695,0,0.000486316,0,5.03E-05,6.71E-05,0,0.000234773,0,0,1.68E-05,1.68E-05,0,0.000117387,0.000251543,0,0,2.00E+00
3.35E-05,6.71E-05,6.71E-05,0,0.000939093,0,0,0.000436008,1.68E-05,6.71E-05,0,6.71E-05,0,5.03E-05,0,0,1.68E-05,0.000234773,0,8.38E-05,1.68E-05,0.000469547,1.68E-05,0,1.68E-05,0,8.38E-05,0,0,0,0.000100617,0,0.000100617,0.000184465,0,0,2.00E+00
1.68E-05,0,0,0,0.000754628,0,0,0.000301851,0,6.71E-05,0,1.68E-05,0,0,0,0,0,0.000201234,0,5.03E-05,5.03E-05,0.000402468,0,0,3.35E-05,0,8.38E-05,0,0,0,1.68E-05,0,8.38E-05,0.000100617,0,0,2.00E+00
1.68E-05,6.71E-05,5.03E-05,0,0.00068755,0,0,0.00035216,3.35E-05,6.71E-05,1.68E-05,1.68E-05,0,0,0,0,0,0.000150926,0,5.03E-05,0,0.000285082,0,5.03E-05,1.68E-05,0,0.000150926,1.68E-05,0,0,1.68E-05,0,3.35E-05,0.000100617,0,0,2.00E+00
1.68E-05,3.35E-05,8.38E-05,0,0.000888785,0,0,0.000301851,3.35E-05,6.71E-05,0,1.68E-05,0,0,0,3.35E-05,0,0.000234773,0,0.000134156,3.35E-05,0.000218004,0,0,0,0,8.38E-05,1.68E-05,0,0,1.68E-05,0,6.71E-05,0.000150926,0,0,2.00E+00
1.68E-05,0,5.03E-05,0,0.00105648,0,0,0.000368929,5.03E-05,6.71E-05,0,1.68E-05,0,0,0,0,0,0.000134156,0,0.000134156,3.35E-05,0.000402468,0,0,3.35E-05,0,8.38E-05,0,0,5.03E-05,1.68E-05,1.68E-05,8.38E-05,0.000134156,0,0,2.00E+00
3.35E-05,3.35E-05,0.000117387,0,0.001609874,0,0,0.00068755,5.03E-05,6.71E-05,1.68E-05,0.000150926,1.68E-05,0,0,0,1.68E-05,0.000368929,0,0.000218004,6.71E-05,0.000469547,0,0,8.38E-05,0,0.000150926,0,0,1.68E-05,0.000100617,0,0.000150926,0.000402468,0,0,2.00E+00
3.35E-05,0,5.03E-05,0,0.000905554,0,0,0.000385699,0,6.71E-05,0,3.35E-05,0,1.68E-05,0,1.68E-05,0,0.000184465,0,5.03E-05,8.38E-05,0.000234773,3.35E-05,1.68E-05,0,0,8.38E-05,0,0,0,5.03E-05,0,5.03E-05,0.000218004,0,0,2.00E+00
0,1.68E-05,5.03E-05,0,0.001140327,0,0,0.000385699,8.38E-05,6.71E-05,3.35E-05,8.38E-05,0,1.68E-05,0,1.68E-05,0,0.000201234,0,5.03E-05,1.68E-05,0.000318621,3.35E-05,0,8.38E-05,0,0.000150926,3.35E-05,1.68E-05,1.68E-05,3.35E-05,0,3.35E-05,0.000150926,0,0,2.00E+00
0,5.03E-05,8.38E-05,0,0.001106788,0,0,0.000603703,1.68E-05,6.71E-05,0,5.03E-05,1.68E-05,0,0,0,0,0.000301851,0,0.000150926,6.71E-05,0.000402468,1.68E-05,0,0,0,8.38E-05,0,0,0,5.03E-05,1.68E-05,8.38E-05,0.000285082,0,1.68E-05,2.00E+00
